County,County Code,Year,count_hwDays_onDailyMaxTemp,count_hwDays_onDailyMaxHeatIndex,count_hwDays_onDailyNetHeatStress,state
"Borden County, TX",48033,1982-01-01,0,2,2,TX
"Borden County, TX",48033,1983-01-01,9,6,4,TX
"Borden County, TX",48033,1984-01-01,0,0,0,TX
"Borden County, TX",48033,1985-01-01,2,0,0,TX
"Borden County, TX",48033,1986-01-01,0,0,2,TX
"Borden County, TX",48033,1987-01-01,0,5,7,TX
"Borden County, TX",48033,1988-01-01,0,0,0,TX
"Borden County, TX",48033,1989-01-01,7,4,4,TX
"Borden County, TX",48033,1990-01-01,9,10,8,TX
"Borden County, TX",48033,1991-01-01,0,0,0,TX
"Borden County, TX",48033,1992-01-01,0,2,0,TX
"Borden County, TX",48033,1993-01-01,2,4,6,TX
"Borden County, TX",48033,1994-01-01,20,19,18,TX
"Borden County, TX",48033,1995-01-01,7,8,8,TX
"Borden County, TX",48033,1996-01-01,12,4,4,TX
"Borden County, TX",48033,1997-01-01,0,2,2,TX
"Borden County, TX",48033,1998-01-01,22,23,23,TX
"Borden County, TX",48033,1999-01-01,4,5,7,TX
"Borden County, TX",48033,2000-01-01,12,2,4,TX
"Borden County, TX",48033,2001-01-01,8,8,10,TX
"Borden County, TX",48033,2002-01-01,0,0,2,TX
"Borden County, TX",48033,2003-01-01,6,7,11,TX
"Borden County, TX",48033,2004-01-01,2,0,0,TX
"Borden County, TX",48033,2005-01-01,4,7,6,TX
"Borden County, TX",48033,2006-01-01,9,6,6,TX
"Borden County, TX",48033,2007-01-01,0,2,0,TX
"Borden County, TX",48033,2008-01-01,7,3,4,TX
"Borden County, TX",48033,2009-01-01,27,21,19,TX
"Borden County, TX",48033,2010-01-01,6,25,29,TX
"Bosque County, TX",48035,1981-01-01,0,2,4,TX
"Bosque County, TX",48035,1982-01-01,2,0,0,TX
"Bosque County, TX",48035,1983-01-01,2,0,2,TX
"Bosque County, TX",48035,1984-01-01,6,2,2,TX
"Bosque County, TX",48035,1985-01-01,7,2,2,TX
"Bosque County, TX",48035,1986-01-01,5,4,4,TX
"Bosque County, TX",48035,1987-01-01,2,0,4,TX
"Bosque County, TX",48035,1988-01-01,4,4,7,TX
"Bosque County, TX",48035,1989-01-01,0,0,0,TX
"Bosque County, TX",48035,1990-01-01,0,0,0,TX
"Bosque County, TX",48035,1991-01-01,0,0,0,TX
"Bosque County, TX",48035,1992-01-01,0,2,2,TX
"Bosque County, TX",48035,1993-01-01,5,4,4,TX
"Bosque County, TX",48035,1994-01-01,2,3,3,TX
"Bosque County, TX",48035,1995-01-01,2,3,5,TX
"Bosque County, TX",48035,1996-01-01,5,4,2,TX
"Bosque County, TX",48035,1997-01-01,0,4,4,TX
"Bosque County, TX",48035,1998-01-01,30,18,21,TX
"Bosque County, TX",48035,1999-01-01,13,13,16,TX
"Bosque County, TX",48035,2000-01-01,18,8,8,TX
"Bosque County, TX",48035,2001-01-01,8,6,10,TX
"Bosque County, TX",48035,2002-01-01,0,3,2,TX
"Bosque County, TX",48035,2003-01-01,6,3,3,TX
"Bosque County, TX",48035,2004-01-01,0,0,2,TX
"Bosque County, TX",48035,2005-01-01,4,4,5,TX
"Bosque County, TX",48035,2006-01-01,7,10,9,TX
"Bosque County, TX",48035,2007-01-01,0,2,0,TX
"Bosque County, TX",48035,2008-01-01,6,5,3,TX
"Bosque County, TX",48035,2009-01-01,38,14,15,TX
"Bosque County, TX",48035,2010-01-01,22,36,33,TX
"Bowie County, TX",48037,1981-01-01,0,3,7,TX
"Bowie County, TX",48037,1982-01-01,0,2,0,TX
"Bowie County, TX",48037,1983-01-01,0,3,3,TX
"Bowie County, TX",48037,1984-01-01,4,0,0,TX
"Bowie County, TX",48037,1985-01-01,0,0,0,TX
"Bowie County, TX",48037,1986-01-01,3,8,5,TX
"Bowie County, TX",48037,1987-01-01,7,0,6,TX
"Bowie County, TX",48037,1988-01-01,2,0,3,TX
"Bowie County, TX",48037,1989-01-01,0,0,0,TX
"Bowie County, TX",48037,1990-01-01,0,2,2,TX
"Bowie County, TX",48037,1991-01-01,0,0,0,TX
"Bowie County, TX",48037,1992-01-01,0,2,2,TX
"Bowie County, TX",48037,1993-01-01,0,4,4,TX
"Bowie County, TX",48037,1994-01-01,0,3,0,TX
"Bowie County, TX",48037,1995-01-01,0,8,12,TX
"Bowie County, TX",48037,1996-01-01,0,0,0,TX
"Bowie County, TX",48037,1997-01-01,0,5,13,TX
"Bowie County, TX",48037,1998-01-01,23,14,11,TX
"Bowie County, TX",48037,1999-01-01,2,8,6,TX
"Bowie County, TX",48037,2000-01-01,18,9,9,TX
"Bowie County, TX",48037,2001-01-01,0,8,4,TX
"Bowie County, TX",48037,2002-01-01,0,0,0,TX
"Bowie County, TX",48037,2003-01-01,0,2,0,TX
"Bowie County, TX",48037,2004-01-01,0,0,0,TX
"Bowie County, TX",48037,2005-01-01,24,8,13,TX
"Bowie County, TX",48037,2006-01-01,28,21,18,TX
"Bowie County, TX",48037,2007-01-01,3,5,5,TX
"Bowie County, TX",48037,2008-01-01,6,6,4,TX
"Bowie County, TX",48037,2009-01-01,60,25,21,TX
"Bowie County, TX",48037,2010-01-01,24,31,34,TX
"Brazoria County, TX",48039,1981-01-01,0,0,0,TX
"Brazoria County, TX",48039,1982-01-01,3,0,0,TX
"Brazoria County, TX",48039,1983-01-01,0,0,0,TX
"Brazoria County, TX",48039,1984-01-01,2,0,0,TX
"Brazoria County, TX",48039,1985-01-01,8,3,3,TX
"Brazoria County, TX",48039,1986-01-01,12,2,0,TX
"Brazoria County, TX",48039,1987-01-01,0,6,8,TX
"Brazoria County, TX",48039,1988-01-01,4,0,5,TX
"Brazoria County, TX",48039,1989-01-01,0,2,3,TX
"Brazoria County, TX",48039,1990-01-01,6,0,0,TX
"Brazoria County, TX",48039,1991-01-01,0,0,0,TX
"Brazoria County, TX",48039,1992-01-01,0,4,4,TX
"Brazoria County, TX",48039,1993-01-01,0,0,0,TX
"Brazoria County, TX",48039,1994-01-01,0,2,0,TX
"Brazoria County, TX",48039,1995-01-01,0,8,13,TX
"Brazoria County, TX",48039,1996-01-01,4,4,4,TX
"Brazoria County, TX",48039,1997-01-01,0,9,10,TX
"Brazoria County, TX",48039,1998-01-01,29,23,28,TX
"Brazoria County, TX",48039,1999-01-01,14,4,4,TX
"Brazoria County, TX",48039,2000-01-01,29,7,6,TX
"Brazoria County, TX",48039,2001-01-01,0,0,0,TX
"Brazoria County, TX",48039,2002-01-01,0,0,0,TX
"Brazoria County, TX",48039,2003-01-01,2,2,2,TX
"Brazoria County, TX",48039,2004-01-01,0,4,4,TX
"Brazoria County, TX",48039,2005-01-01,13,13,17,TX
"Brazoria County, TX",48039,2006-01-01,2,9,7,TX
"Brazoria County, TX",48039,2007-01-01,3,7,8,TX
"Brazoria County, TX",48039,2008-01-01,2,0,0,TX
"Brazoria County, TX",48039,2009-01-01,44,10,9,TX
"Brazoria County, TX",48039,2010-01-01,10,29,28,TX
"Brazos County, TX",48041,1981-01-01,0,2,2,TX
"Brazos County, TX",48041,1982-01-01,2,0,2,TX
"Brazos County, TX",48041,1983-01-01,0,0,0,TX
"Brazos County, TX",48041,1984-01-01,7,2,0,TX
"Brazos County, TX",48041,1985-01-01,9,2,2,TX
"Brazos County, TX",48041,1986-01-01,10,5,2,TX
"Brazos County, TX",48041,1987-01-01,2,2,8,TX
"Brazos County, TX",48041,1988-01-01,2,2,6,TX
"Brazos County, TX",48041,1989-01-01,0,2,3,TX
"Brazos County, TX",48041,1990-01-01,2,0,2,TX
"Brazos County, TX",48041,1991-01-01,0,0,0,TX
"Brazos County, TX",48041,1992-01-01,0,2,2,TX
"Brazos County, TX",48041,1993-01-01,0,0,0,TX
"Brazos County, TX",48041,1994-01-01,4,0,2,TX
"Brazos County, TX",48041,1995-01-01,4,7,11,TX
"Brazos County, TX",48041,1996-01-01,2,4,4,TX
"Brazos County, TX",48041,1997-01-01,0,4,4,TX
"Brazos County, TX",48041,1998-01-01,30,23,27,TX
"Brazos County, TX",48041,1999-01-01,8,9,11,TX
"Brazos County, TX",48041,2000-01-01,25,8,8,TX
"Brazos County, TX",48041,2001-01-01,0,0,0,TX
"Brazos County, TX",48041,2002-01-01,0,0,0,TX
"Brazos County, TX",48041,2003-01-01,4,4,6,TX
"Brazos County, TX",48041,2004-01-01,0,2,2,TX
"Brazos County, TX",48041,2005-01-01,9,7,5,TX
"Brazos County, TX",48041,2006-01-01,4,8,7,TX
"Brazos County, TX",48041,2007-01-01,0,2,2,TX
"Brazos County, TX",48041,2008-01-01,4,5,2,TX
"Brazos County, TX",48041,2009-01-01,51,29,23,TX
"Brazos County, TX",48041,2010-01-01,15,28,23,TX
"Brewster County, TX",48043,1981-01-01,6,6,6,TX
"Brewster County, TX",48043,1982-01-01,2,3,3,TX
"Brewster County, TX",48043,1983-01-01,7,6,2,TX
"Brewster County, TX",48043,1984-01-01,0,0,0,TX
"Brewster County, TX",48043,1985-01-01,5,2,0,TX
"Brewster County, TX",48043,1986-01-01,0,0,0,TX
"Brewster County, TX",48043,1987-01-01,7,2,6,TX
"Brewster County, TX",48043,1988-01-01,0,0,0,TX
"Brewster County, TX",48043,1989-01-01,13,6,6,TX
"Brewster County, TX",48043,1990-01-01,5,2,2,TX
"Brewster County, TX",48043,1991-01-01,0,0,0,TX
"Brewster County, TX",48043,1992-01-01,7,5,6,TX
"Brewster County, TX",48043,1993-01-01,0,0,2,TX
"Brewster County, TX",48043,1994-01-01,21,18,21,TX
"Brewster County, TX",48043,1995-01-01,5,5,5,TX
"Brewster County, TX",48043,1996-01-01,8,3,3,TX
"Brewster County, TX",48043,1997-01-01,2,0,0,TX
"Brewster County, TX",48043,1998-01-01,20,18,18,TX
"Brewster County, TX",48043,1999-01-01,6,8,8,TX
"Brewster County, TX",48043,2000-01-01,2,0,0,TX
"Brewster County, TX",48043,2001-01-01,4,0,0,TX
"Brewster County, TX",48043,2002-01-01,3,5,5,TX
"Brewster County, TX",48043,2003-01-01,4,6,7,TX
"Brewster County, TX",48043,2004-01-01,4,2,0,TX
"Brewster County, TX",48043,2005-01-01,11,10,10,TX
"Brewster County, TX",48043,2006-01-01,7,8,8,TX
"Brewster County, TX",48043,2007-01-01,0,2,2,TX
"Brewster County, TX",48043,2008-01-01,11,9,6,TX
"Brewster County, TX",48043,2009-01-01,19,18,23,TX
"Brewster County, TX",48043,2010-01-01,9,15,22,TX
"Briscoe County, TX",48045,1981-01-01,5,7,7,TX
"Briscoe County, TX",48045,1982-01-01,0,2,2,TX
"Briscoe County, TX",48045,1983-01-01,10,6,3,TX
"Briscoe County, TX",48045,1984-01-01,0,0,0,TX
"Briscoe County, TX",48045,1985-01-01,0,2,0,TX
"Briscoe County, TX",48045,1986-01-01,8,8,9,TX
"Briscoe County, TX",48045,1987-01-01,0,3,3,TX
"Briscoe County, TX",48045,1988-01-01,0,0,3,TX
"Briscoe County, TX",48045,1989-01-01,2,5,4,TX
"Briscoe County, TX",48045,1990-01-01,14,9,7,TX
"Briscoe County, TX",48045,1991-01-01,0,0,0,TX
"Briscoe County, TX",48045,1992-01-01,0,2,0,TX
"Briscoe County, TX",48045,1993-01-01,2,7,8,TX
"Briscoe County, TX",48045,1994-01-01,17,12,12,TX
"Briscoe County, TX",48045,1995-01-01,7,5,7,TX
"Briscoe County, TX",48045,1996-01-01,7,4,4,TX
"Briscoe County, TX",48045,1997-01-01,0,0,0,TX
"Briscoe County, TX",48045,1998-01-01,24,21,20,TX
"Briscoe County, TX",48045,1999-01-01,0,5,5,TX
"Briscoe County, TX",48045,2000-01-01,13,3,5,TX
"Briscoe County, TX",48045,2001-01-01,13,15,16,TX
"Briscoe County, TX",48045,2002-01-01,0,0,0,TX
"Briscoe County, TX",48045,2003-01-01,14,7,8,TX
"Briscoe County, TX",48045,2004-01-01,0,0,2,TX
"Briscoe County, TX",48045,2005-01-01,0,0,0,TX
"Briscoe County, TX",48045,2006-01-01,18,14,15,TX
"Briscoe County, TX",48045,2007-01-01,0,2,2,TX
"Briscoe County, TX",48045,2008-01-01,7,2,2,TX
"Briscoe County, TX",48045,2009-01-01,23,16,18,TX
"Briscoe County, TX",48045,2010-01-01,5,17,27,TX
"Brooks County, TX",48047,1981-01-01,0,0,0,TX
"Brooks County, TX",48047,1982-01-01,0,0,0,TX
"Brooks County, TX",48047,1983-01-01,2,2,0,TX
"Brooks County, TX",48047,1984-01-01,6,3,0,TX
"Brooks County, TX",48047,1985-01-01,0,0,0,TX
"Brooks County, TX",48047,1986-01-01,2,0,0,TX
"Brooks County, TX",48047,1987-01-01,0,0,4,TX
"Brooks County, TX",48047,1988-01-01,3,2,2,TX
"Brooks County, TX",48047,1989-01-01,16,6,5,TX
"Brooks County, TX",48047,1990-01-01,10,6,6,TX
"Brooks County, TX",48047,1991-01-01,0,4,5,TX
"Brooks County, TX",48047,1992-01-01,3,4,4,TX
"Brooks County, TX",48047,1993-01-01,0,0,0,TX
"Brooks County, TX",48047,1994-01-01,2,6,7,TX
"Brooks County, TX",48047,1995-01-01,8,11,11,TX
"Brooks County, TX",48047,1996-01-01,11,8,8,TX
"Brooks County, TX",48047,1997-01-01,2,6,8,TX
"Brooks County, TX",48047,1998-01-01,34,22,28,TX
"Brooks County, TX",48047,1999-01-01,2,4,2,TX
"Brooks County, TX",48047,2000-01-01,10,9,4,TX
"Brooks County, TX",48047,2001-01-01,4,3,3,TX
"Brooks County, TX",48047,2002-01-01,5,2,0,TX
"Brooks County, TX",48047,2003-01-01,11,14,13,TX
"Brooks County, TX",48047,2004-01-01,2,2,9,TX
"Brooks County, TX",48047,2005-01-01,14,8,12,TX
"Brooks County, TX",48047,2006-01-01,2,8,10,TX
"Brooks County, TX",48047,2007-01-01,0,4,2,TX
"Brooks County, TX",48047,2008-01-01,5,2,6,TX
"Brooks County, TX",48047,2009-01-01,32,13,5,TX
"Brooks County, TX",48047,2010-01-01,4,10,11,TX
"Brown County, TX",48049,1981-01-01,4,3,4,TX
"Brown County, TX",48049,1982-01-01,0,0,0,TX
"Brown County, TX",48049,1983-01-01,2,0,0,TX
"Brown County, TX",48049,1984-01-01,4,0,0,TX
"Brown County, TX",48049,1985-01-01,3,4,2,TX
"Brown County, TX",48049,1986-01-01,7,2,3,TX
"Brown County, TX",48049,1987-01-01,0,3,6,TX
"Brown County, TX",48049,1988-01-01,2,2,2,TX
"Brown County, TX",48049,1989-01-01,3,3,3,TX
"Brown County, TX",48049,1990-01-01,4,0,0,TX
"Brown County, TX",48049,1991-01-01,0,0,0,TX
"Brown County, TX",48049,1992-01-01,0,2,2,TX
"Brown County, TX",48049,1993-01-01,5,2,7,TX
"Brown County, TX",48049,1994-01-01,6,10,9,TX
"Brown County, TX",48049,1995-01-01,7,4,4,TX
"Brown County, TX",48049,1996-01-01,10,2,2,TX
"Brown County, TX",48049,1997-01-01,0,4,4,TX
"Brown County, TX",48049,1998-01-01,15,14,14,TX
"Brown County, TX",48049,1999-01-01,13,14,17,TX
"Brown County, TX",48049,2000-01-01,14,4,4,TX
"Brown County, TX",48049,2001-01-01,11,8,9,TX
"Brown County, TX",48049,2002-01-01,0,2,0,TX
"Brown County, TX",48049,2003-01-01,7,6,7,TX
"Brown County, TX",48049,2004-01-01,0,0,0,TX
"Brown County, TX",48049,2005-01-01,5,8,6,TX
"Brown County, TX",48049,2006-01-01,7,11,9,TX
"Brown County, TX",48049,2007-01-01,0,2,2,TX
"Brown County, TX",48049,2008-01-01,12,4,2,TX
"Brown County, TX",48049,2009-01-01,32,22,23,TX
"Brown County, TX",48049,2010-01-01,23,38,35,TX
"Burleson County, TX",48051,1981-01-01,0,2,2,TX
"Burleson County, TX",48051,1982-01-01,0,0,2,TX
"Burleson County, TX",48051,1983-01-01,0,0,0,TX
"Burleson County, TX",48051,1984-01-01,7,2,0,TX
"Burleson County, TX",48051,1985-01-01,12,0,2,TX
"Burleson County, TX",48051,1986-01-01,12,4,5,TX
"Burleson County, TX",48051,1987-01-01,2,2,9,TX
"Burleson County, TX",48051,1988-01-01,0,0,6,TX
"Burleson County, TX",48051,1989-01-01,3,2,3,TX
"Burleson County, TX",48051,1990-01-01,7,5,4,TX
"Burleson County, TX",48051,1991-01-01,0,0,0,TX
"Burleson County, TX",48051,1992-01-01,0,0,2,TX
"Burleson County, TX",48051,1993-01-01,0,0,0,TX
"Burleson County, TX",48051,1994-01-01,6,4,2,TX
"Burleson County, TX",48051,1995-01-01,8,7,11,TX
"Burleson County, TX",48051,1996-01-01,2,3,5,TX
"Burleson County, TX",48051,1997-01-01,0,6,4,TX
"Burleson County, TX",48051,1998-01-01,32,24,26,TX
"Burleson County, TX",48051,1999-01-01,8,9,13,TX
"Burleson County, TX",48051,2000-01-01,22,8,5,TX
"Burleson County, TX",48051,2001-01-01,0,0,0,TX
"Burleson County, TX",48051,2002-01-01,0,0,0,TX
"Burleson County, TX",48051,2003-01-01,4,4,6,TX
"Burleson County, TX",48051,2004-01-01,0,2,2,TX
"Burleson County, TX",48051,2005-01-01,11,11,6,TX
"Burleson County, TX",48051,2006-01-01,4,8,5,TX
"Burleson County, TX",48051,2007-01-01,0,2,2,TX
"Burleson County, TX",48051,2008-01-01,4,5,2,TX
"Burleson County, TX",48051,2009-01-01,42,27,21,TX
"Burleson County, TX",48051,2010-01-01,14,31,27,TX
"Burnet County, TX",48053,1981-01-01,0,2,2,TX
"Burnet County, TX",48053,1982-01-01,0,0,0,TX
"Burnet County, TX",48053,1983-01-01,0,0,0,TX
"Burnet County, TX",48053,1984-01-01,7,4,2,TX
"Burnet County, TX",48053,1985-01-01,11,2,0,TX
"Burnet County, TX",48053,1986-01-01,11,7,4,TX
"Burnet County, TX",48053,1987-01-01,0,0,2,TX
"Burnet County, TX",48053,1988-01-01,0,2,4,TX
"Burnet County, TX",48053,1989-01-01,4,4,3,TX
"Burnet County, TX",48053,1990-01-01,11,3,5,TX
"Burnet County, TX",48053,1991-01-01,0,0,0,TX
"Burnet County, TX",48053,1992-01-01,0,0,0,TX
"Burnet County, TX",48053,1993-01-01,0,0,3,TX
"Burnet County, TX",48053,1994-01-01,8,6,6,TX
"Burnet County, TX",48053,1995-01-01,8,5,7,TX
"Burnet County, TX",48053,1996-01-01,8,0,4,TX
"Burnet County, TX",48053,1997-01-01,0,6,2,TX
"Burnet County, TX",48053,1998-01-01,17,15,16,TX
"Burnet County, TX",48053,1999-01-01,14,16,18,TX
"Burnet County, TX",48053,2000-01-01,16,11,8,TX
"Burnet County, TX",48053,2001-01-01,3,0,0,TX
"Burnet County, TX",48053,2002-01-01,0,0,0,TX
"Burnet County, TX",48053,2003-01-01,7,8,6,TX
"Burnet County, TX",48053,2004-01-01,3,0,0,TX
"Burnet County, TX",48053,2005-01-01,8,8,6,TX
"Burnet County, TX",48053,2006-01-01,8,14,13,TX
"Burnet County, TX",48053,2007-01-01,0,2,0,TX
"Burnet County, TX",48053,2008-01-01,0,4,2,TX
"Burnet County, TX",48053,2009-01-01,37,24,24,TX
"Burnet County, TX",48053,2010-01-01,17,36,37,TX
"Caldwell County, TX",48055,1981-01-01,0,0,2,TX
"Caldwell County, TX",48055,1982-01-01,0,0,0,TX
"Caldwell County, TX",48055,1983-01-01,0,0,0,TX
"Caldwell County, TX",48055,1984-01-01,10,2,0,TX
"Caldwell County, TX",48055,1985-01-01,10,0,0,TX
"Caldwell County, TX",48055,1986-01-01,12,4,5,TX
"Caldwell County, TX",48055,1987-01-01,0,0,6,TX
"Caldwell County, TX",48055,1988-01-01,0,0,7,TX
"Caldwell County, TX",48055,1989-01-01,7,2,4,TX
"Caldwell County, TX",48055,1990-01-01,4,5,4,TX
"Caldwell County, TX",48055,1991-01-01,0,0,0,TX
"Caldwell County, TX",48055,1992-01-01,0,0,3,TX
"Caldwell County, TX",48055,1993-01-01,0,0,0,TX
"Caldwell County, TX",48055,1994-01-01,6,3,3,TX
"Caldwell County, TX",48055,1995-01-01,8,9,10,TX
"Caldwell County, TX",48055,1996-01-01,2,2,2,TX
"Caldwell County, TX",48055,1997-01-01,0,4,2,TX
"Caldwell County, TX",48055,1998-01-01,28,19,19,TX
"Caldwell County, TX",48055,1999-01-01,7,9,11,TX
"Caldwell County, TX",48055,2000-01-01,16,7,4,TX
"Caldwell County, TX",48055,2001-01-01,5,0,0,TX
"Caldwell County, TX",48055,2002-01-01,2,0,0,TX
"Caldwell County, TX",48055,2003-01-01,3,8,7,TX
"Caldwell County, TX",48055,2004-01-01,3,2,2,TX
"Caldwell County, TX",48055,2005-01-01,11,13,12,TX
"Caldwell County, TX",48055,2006-01-01,4,7,10,TX
"Caldwell County, TX",48055,2007-01-01,0,2,3,TX
"Caldwell County, TX",48055,2008-01-01,8,4,2,TX
"Caldwell County, TX",48055,2009-01-01,35,19,19,TX
"Caldwell County, TX",48055,2010-01-01,13,31,29,TX
"Calhoun County, TX",48057,1981-01-01,0,0,0,TX
"Calhoun County, TX",48057,1982-01-01,4,0,0,TX
"Calhoun County, TX",48057,1983-01-01,2,0,0,TX
"Calhoun County, TX",48057,1984-01-01,7,0,0,TX
"Calhoun County, TX",48057,1985-01-01,12,2,2,TX
"Calhoun County, TX",48057,1986-01-01,12,0,0,TX
"Calhoun County, TX",48057,1987-01-01,0,6,8,TX
"Calhoun County, TX",48057,1988-01-01,4,0,6,TX
"Calhoun County, TX",48057,1989-01-01,0,2,2,TX
"Calhoun County, TX",48057,1990-01-01,6,0,0,TX
"Calhoun County, TX",48057,1991-01-01,2,2,4,TX
"Calhoun County, TX",48057,1992-01-01,0,4,4,TX
"Calhoun County, TX",48057,1993-01-01,0,0,0,TX
"Calhoun County, TX",48057,1994-01-01,4,3,2,TX
"Calhoun County, TX",48057,1995-01-01,10,4,11,TX
"Calhoun County, TX",48057,1996-01-01,2,6,6,TX
"Calhoun County, TX",48057,1997-01-01,3,10,7,TX
"Calhoun County, TX",48057,1998-01-01,21,14,25,TX
"Calhoun County, TX",48057,1999-01-01,3,0,2,TX
"Calhoun County, TX",48057,2000-01-01,15,4,2,TX
"Calhoun County, TX",48057,2001-01-01,4,0,0,TX
"Calhoun County, TX",48057,2002-01-01,0,0,0,TX
"Calhoun County, TX",48057,2003-01-01,2,3,3,TX
"Calhoun County, TX",48057,2004-01-01,0,10,9,TX
"Calhoun County, TX",48057,2005-01-01,18,15,23,TX
"Calhoun County, TX",48057,2006-01-01,0,9,11,TX
"Calhoun County, TX",48057,2007-01-01,3,7,5,TX
"Calhoun County, TX",48057,2008-01-01,7,4,3,TX
"Calhoun County, TX",48057,2009-01-01,38,6,7,TX
"Calhoun County, TX",48057,2010-01-01,4,22,21,TX
"Callahan County, TX",48059,1981-01-01,4,6,4,TX
"Callahan County, TX",48059,1982-01-01,0,0,0,TX
"Callahan County, TX",48059,1983-01-01,2,2,0,TX
"Callahan County, TX",48059,1984-01-01,3,0,0,TX
"Callahan County, TX",48059,1985-01-01,3,0,0,TX
"Callahan County, TX",48059,1986-01-01,5,3,4,TX
"Callahan County, TX",48059,1987-01-01,0,4,7,TX
"Callahan County, TX",48059,1988-01-01,0,0,0,TX
"Callahan County, TX",48059,1989-01-01,2,2,2,TX
"Callahan County, TX",48059,1990-01-01,4,3,3,TX
"Callahan County, TX",48059,1991-01-01,0,0,0,TX
"Callahan County, TX",48059,1992-01-01,0,2,2,TX
"Callahan County, TX",48059,1993-01-01,10,4,7,TX
"Callahan County, TX",48059,1994-01-01,6,10,10,TX
"Callahan County, TX",48059,1995-01-01,6,7,7,TX
"Callahan County, TX",48059,1996-01-01,11,6,2,TX
"Callahan County, TX",48059,1997-01-01,0,2,2,TX
"Callahan County, TX",48059,1998-01-01,14,19,17,TX
"Callahan County, TX",48059,1999-01-01,13,13,17,TX
"Callahan County, TX",48059,2000-01-01,10,2,4,TX
"Callahan County, TX",48059,2001-01-01,10,11,11,TX
"Callahan County, TX",48059,2002-01-01,0,0,0,TX
"Callahan County, TX",48059,2003-01-01,7,8,8,TX
"Callahan County, TX",48059,2004-01-01,0,0,0,TX
"Callahan County, TX",48059,2005-01-01,4,7,7,TX
"Callahan County, TX",48059,2006-01-01,14,12,12,TX
"Callahan County, TX",48059,2007-01-01,0,0,0,TX
"Callahan County, TX",48059,2008-01-01,7,5,4,TX
"Callahan County, TX",48059,2009-01-01,29,16,14,TX
"Callahan County, TX",48059,2010-01-01,16,30,33,TX
"Cameron County, TX",48061,1981-01-01,0,0,0,TX
"Cameron County, TX",48061,1982-01-01,0,0,0,TX
"Cameron County, TX",48061,1983-01-01,6,2,4,TX
"Cameron County, TX",48061,1984-01-01,6,0,0,TX
"Cameron County, TX",48061,1985-01-01,0,0,2,TX
"Cameron County, TX",48061,1986-01-01,4,0,0,TX
"Cameron County, TX",48061,1987-01-01,4,10,13,TX
"Cameron County, TX",48061,1988-01-01,5,2,4,TX
"Cameron County, TX",48061,1989-01-01,14,4,2,TX
"Cameron County, TX",48061,1990-01-01,7,4,4,TX
"Cameron County, TX",48061,1991-01-01,3,7,7,TX
"Cameron County, TX",48061,1992-01-01,3,5,4,TX
"Cameron County, TX",48061,1993-01-01,0,0,0,TX
"Cameron County, TX",48061,1994-01-01,2,5,5,TX
"Cameron County, TX",48061,1995-01-01,9,11,9,TX
"Cameron County, TX",48061,1996-01-01,11,9,8,TX
"Cameron County, TX",48061,1997-01-01,4,4,10,TX
"Cameron County, TX",48061,1998-01-01,29,27,28,TX
"Cameron County, TX",48061,1999-01-01,5,4,4,TX
"Cameron County, TX",48061,2000-01-01,6,6,2,TX
"Cameron County, TX",48061,2001-01-01,3,3,7,TX
"Cameron County, TX",48061,2002-01-01,4,0,0,TX
"Cameron County, TX",48061,2003-01-01,7,8,7,TX
"Cameron County, TX",48061,2004-01-01,0,3,12,TX
"Cameron County, TX",48061,2005-01-01,16,10,15,TX
"Cameron County, TX",48061,2006-01-01,2,10,14,TX
"Cameron County, TX",48061,2007-01-01,0,2,0,TX
"Cameron County, TX",48061,2008-01-01,0,4,7,TX
"Cameron County, TX",48061,2009-01-01,20,4,4,TX
"Cameron County, TX",48061,2010-01-01,7,18,16,TX
"Camp County, TX",48063,1981-01-01,0,4,2,TX
"Camp County, TX",48063,1982-01-01,0,0,0,TX
"Camp County, TX",48063,1983-01-01,0,2,0,TX
"Camp County, TX",48063,1984-01-01,9,2,0,TX
"Camp County, TX",48063,1985-01-01,2,0,0,TX
"Camp County, TX",48063,1986-01-01,4,7,3,TX
"Camp County, TX",48063,1987-01-01,5,0,2,TX
"Camp County, TX",48063,1988-01-01,4,4,3,TX
"Camp County, TX",48063,1989-01-01,0,0,0,TX
"Camp County, TX",48063,1990-01-01,0,2,0,TX
"Camp County, TX",48063,1991-01-01,0,0,0,TX
"Camp County, TX",48063,1992-01-01,0,2,2,TX
"Camp County, TX",48063,1993-01-01,0,2,4,TX
"Camp County, TX",48063,1994-01-01,0,2,0,TX
"Camp County, TX",48063,1995-01-01,0,7,10,TX
"Camp County, TX",48063,1996-01-01,4,3,2,TX
"Camp County, TX",48063,1997-01-01,0,0,3,TX
"Camp County, TX",48063,1998-01-01,35,18,18,TX
"Camp County, TX",48063,1999-01-01,4,7,7,TX
"Camp County, TX",48063,2000-01-01,16,7,5,TX
"Camp County, TX",48063,2001-01-01,0,2,0,TX
"Camp County, TX",48063,2002-01-01,0,0,0,TX
"Camp County, TX",48063,2003-01-01,2,2,2,TX
