fips,percent_below_poverty,smoking_ban_2010,unemployment_rate_2019,average_2011_upper_bound_pct_obesity,rural_urban_continuum_code_2013,labels_small
34019,4.5,comprehensive,3.6,29.39,1.0,0
34021,11.6,comprehensive,5.9,35.65,2.0,0
34023,8.5,none,4.8,33.225,1.0,3
34025,6.9,partial,4.6,33.98,1.0,2
34027,4.8,comprehensive,4.1,30.6,1.0,0
34029,10.1,comprehensive,4.8,38.91,1.0,0
34031,15.7,comprehensive,4.4,37.53,1.0,0
34033,12.4,comprehensive,5.9,45.57,1.0,0
34035,5.1,partial,4.3,30.675,1.0,2
34037,4.9,comprehensive,4.7,35.77,1.0,0
34039,9.5,none,5.2,35.635000000000005,1.0,3
34041,7.6,none,5.7,38.07,2.0,3
35001,16.7,partial,5.3,31.61,2.0,2
35003,16.4,partial,9.3,41.68,9.0,2
35005,19.4,none,4.6,43.36,5.0,3
35006,26.1,partial,12.9,44.225,6.0,1
35007,20.0,partial,6.5,37.015,7.0,2
35009,20.9,none,5.9,42.285,5.0,3
35011,16.0,none,10.8,44.45,9.0,1
35013,26.4,none,7.1,40.915,3.0,1
35015,14.6,partial,4.3,43.02,5.0,2
35017,24.0,comprehensive,7.6,37.33,7.0,0
35019,15.4,none,8.0,40.540000000000006,7.0,3
35021,14.3,partial,1.4,39.945,9.0,2
35023,25.8,partial,6.2,42.19,9.0,2
35025,15.8,partial,5.8,45.93,5.0,2
35027,10.6,partial,5.0,36.375,7.0,2
35028,4.4,partial,3.0,26.425,6.0,2
35029,27.7,partial,11.5,44.145,6.0,1
35031,34.8,none,13.4,47.34,5.0,1
35033,20.0,partial,10.5,34.71,9.0,2
35035,22.1,partial,7.7,39.785,4.0,2
35037,20.4,none,2.8,44.5,7.0,3
35039,24.0,none,6.8,37.53,4.0,3
35041,24.9,none,5.8,44.405,7.0,1
35043,12.7,none,6.5,34.709999999999994,2.0,3
35045,21.0,comprehensive,8.3,40.755,3.0,0
35047,28.2,partial,8.0,36.46,6.0,2
35049,12.8,none,3.9,24.865,3.0,3
35051,26.7,none,9.6,39.8,6.0,1
35053,29.7,none,5.1,41.295,6.0,1
35055,18.3,none,9.8,33.09,7.0,3
35057,23.7,partial,6.1,37.955,2.0,2
35059,19.4,none,3.2,41.08,9.0,3
35061,16.9,none,6.7,40.33,2.0,3
36001,11.9,comprehensive,4.0,37.44,2.0,0
36003,16.9,comprehensive,4.8,43.225,7.0,0
36005,28.0,comprehensive,9.5,41.185,1.0,0
36007,17.4,comprehensive,5.7,39.935,2.0,0
36009,16.5,comprehensive,5.1,43.935,4.0,0
36011,12.1,comprehensive,4.3,42.855,4.0,0
36013,18.2,comprehensive,5.3,43.015,4.0,0
36015,13.9,comprehensive,5.2,43.235,3.0,0
36017,13.5,comprehensive,5.2,43.0,6.0,0
36019,15.0,comprehensive,3.6,40.675,5.0,0
36021,11.6,none,4.7,40.21,6.0,3
36023,16.4,comprehensive,4.9,41.345,4.0,0
36025,16.6,comprehensive,4.3,41.275000000000006,6.0,0
36027,9.0,comprehensive,4.6,37.435,1.0,0
36029,14.2,partial,4.0,39.64,1.0,2
36031,9.9,partial,4.9,38.92,6.0,2
36033,17.8,partial,6.7,44.19499999999999,7.0,2
36035,14.9,none,4.2,43.09,4.0,3
36037,10.9,none,3.7,43.75,4.0,3
36039,14.0,comprehensive,4.0,42.5,6.0,0
36041,9.9,none,3.2,41.545,8.0,3
36043,13.6,comprehensive,5.4,43.505,2.0,0
36045,14.0,none,5.5,44.11,3.0,3
36047,20.0,comprehensive,5.9,35.65,1.0,0
36049,13.5,partial,4.9,44.045,6.0,2
36051,13.2,none,3.1,43.895,1.0,3
36053,9.8,comprehensive,4.1,42.07,2.0,0
36055,14.4,none,5.0,40.725,1.0,3
36057,19.8,none,6.3,44.14,4.0,3
36059,5.6,comprehensive,3.7,32.585,1.0,0
36061,15.8,none,4.9,24.985,1.0,3
36063,13.5,comprehensive,4.6,43.89,1.0,0
36065,15.5,none,4.2,40.02,2.0,3
36067,14.1,comprehensive,4.9,40.11,2.0,0
36069,8.7,comprehensive,3.3,41.150000000000006,1.0,0
36071,11.6,none,3.8,40.545,1.0,3
36073,13.7,comprehensive,4.6,47.16,1.0,0
36075,17.0,comprehensive,6.1,45.115,2.0,0
36077,14.9,comprehensive,5.5,39.48,7.0,0
36079,5.0,comprehensive,4.3,37.725,1.0,0
36081,12.2,comprehensive,5.3,33.195,1.0,0
36083,11.7,comprehensive,4.3,39.245000000000005,2.0,0
36085,11.7,comprehensive,4.2,33.97,1.0,0
36087,13.9,comprehensive,5.2,36.485,1.0,0
36089,17.9,comprehensive,6.8,44.33,4.0,0
36091,5.8,comprehensive,3.3,37.09,2.0,0
36093,11.4,comprehensive,6.0,40.05,2.0,0
36095,12.1,comprehensive,5.0,42.435,2.0,0
36097,15.4,comprehensive,5.7,41.755,6.0,0
36099,12.2,comprehensive,3.3,44.695,6.0,0
36101,13.7,comprehensive,6.1,43.05,4.0,0
36103,6.9,comprehensive,4.0,36.345,1.0,0
36105,15.2,none,6.6,42.195,4.0,3
36107,10.2,partial,5.8,43.03,2.0,2
36109,18.9,comprehensive,3.5,35.629999999999995,3.0,0
36111,13.8,comprehensive,4.7,40.055,3.0,0
36113,9.5,none,3.9,38.225,3.0,3
36115,11.3,none,4.6,41.06,3.0,3
36117,11.6,none,4.6,43.895,1.0,3
36119,8.8,comprehensive,5.0,29.955,1.0,0
36121,10.5,partial,4.8,43.525,6.0,2
36123,11.9,comprehensive,4.3,43.375,1.0,0
37001,16.1,none,4.7,42.870000000000005,3.0,3
37003,13.6,none,4.0,43.3,2.0,3
37005,23.4,none,3.6,42.8,9.0,1
37007,19.5,none,7.5,48.335,6.0,1
37009,16.3,none,3.1,38.29,7.0,3
37011,15.1,none,4.0,40.68,8.0,3
37013,18.6,comprehensive,5.9,49.74,6.0,0
37015,23.2,none,9.7,53.325,7.0,1
37017,24.3,none,4.3,51.88,6.0,1
37019,11.8,none,5.1,42.77,2.0,3
37021,12.2,none,2.9,33.32,2.0,3
37023,18.1,none,6.8,40.245000000000005,2.0,3
37025,10.2,none,4.2,40.305,1.0,3
37027,15.1,none,5.5,41.795,2.0,3
37029,9.2,comprehensive,8.1,43.7,8.0,0
37031,10.7,none,5.4,40.585,4.0,3
37033,18.1,none,5.0,49.7,8.0,1
37035,13.2,none,5.6,37.985,2.0,3
37037,10.2,none,3.6,38.755,2.0,3
37039,16.7,none,5.5,39.07,9.0,3
37041,16.0,none,6.1,48.9,6.0,1
37043,13.9,none,3.3,41.025,9.0,3
37045,20.4,none,7.7,42.41,4.0,1
37047,22.8,none,6.5,47.775000000000006,6.0,1
37049,15.2,none,6.0,44.415000000000006,3.0,3
37051,18.4,none,7.7,44.515,2.0,3
37053,9.5,none,3.8,43.77,1.0,3
37055,9.0,none,3.8,39.395,4.0,3
37057,15.4,none,5.7,40.575,2.0,3
37059,13.9,none,4.0,40.96,2.0,3
37061,21.2,none,7.7,50.785,6.0,1
37063,15.2,none,4.2,38.68,2.0,3
37065,23.7,none,8.2,53.475,3.0,1
37067,16.8,none,5.2,36.004999999999995,2.0,3
37069,13.2,partial,4.9,48.49,1.0,2
37071,14.5,none,5.9,39.5,1.0,3
37073,13.5,none,5.0,48.370000000000005,1.0,3
37075,17.1,none,3.8,44.165000000000006,9.0,3
37077,14.3,none,5.1,46.94,4.0,3
37079,22.9,comprehensive,6.9,50.29,8.0,1
37081,15.8,none,5.1,37.75,2.0,3
37083,25.8,none,6.8,54.155,4.0,1
37085,15.8,none,6.8,44.655,4.0,3
37087,13.4,none,3.7,37.98,2.0,3
37089,10.9,none,2.5,34.855000000000004,2.0,3
37091,21.9,none,8.6,50.965,6.0,1
37093,20.4,none,9.4,46.16,2.0,1
37095,24.3,none,7.4,50.875,9.0,1
37097,10.9,none,4.3,39.205,1.0,3
37099,18.7,comprehensive,3.9,40.495,6.0,0
37101,12.5,none,4.2,45.23,1.0,3
37103,24.5,none,9.4,48.81,3.0,1
37105,16.1,none,7.1,42.715,4.0,3
37107,23.2,none,10.8,49.815,4.0,1
37109,12.1,partial,5.0,38.875,1.0,2
37111,16.8,partial,5.6,43.540000000000006,6.0,2
